player,team,season,status,position_new,cap_hit,total_games_missed_injury,total_chip
 LUBOMIR.VISNOVSKY,EDM,2009-2010,active,D,5.6,5,341.463414634
 LUBOMIR.VISNOVSKY,NYI,2013-2014,active,D,4.75,58,3359.756097561
 LUBOMIR.VISNOVSKY,NYI,2014-2015,active,D,4.75,24,1390.243902439
 LUCA.SBISA,ANA,2011-2012,active,D,2.175,2,53.048780488
 LUCA.SBISA,ANA,2012-2013,active,D,2.175,6,159.146341463
 LUCA.SBISA,ANA,2013-2014,active,D,2.175,45,1193.597560976
 LUCA.SBISA,VAN,2014-2015,active,D,2.175,4,106.097560976
 LUCA.SBISA,VAN,2015-2016,active,D,3.6,41,1799.999999999
 LUCA.SBISA,VGK,2017-2018,active,D,3.6,52,2282.926829269
 LUCAS.LESSIO,MTL,2015-2016,active,F,0.830833,13,131.71742683
 LUKAS.SEDLAK,CBJ,2016-2017,active,F,0.6,16,117.07317073200001
 LUKAS.SEDLAK,CBJ,2017-2018,active,F,0.825,20,201.219512195
 LUKE.GAZDIC,EDM,2013-2014,active,F,0.635,9,69.695121951
 LUKE.GAZDIC,EDM,2014-2015,active,F,0.8,26,253.658536586
 LUKE.GAZDIC,EDM,2015-2016,active,F,0.8,2,19.512195122
 LUKE.GAZDIC,NJD,2016-2017,active,F,0.7,14,119.512195122
 LUKE.GLENDENING,DET,2015-2016,active,F,0.628333,1,7.662597561
 LUKE.GLENDENING,DET,2016-2017,active,F,0.628333,7,53.638182927
 LUKE.GLENDENING,DET,2017-2018,active,F,1.8,13,285.36585365800005
 LUKE.KUNIN,MIN,2017-2018,active,F,1.425,16,278.048780488
 LUKE.SCHENN,PHI,2012-2013,active,D,3.6,1,43.902439024
 LUKE.SCHENN,PHI,2014-2015,active,D,3.6,13,570.7317073170001
 LUKE.SCHENN,PHI,2015-2016,active,D,3.6,5,219.512195122
 MAGNUS.PAAJARVI,EDM,2012-2013,active,F,1.525,1,18.597560976
 MAGNUS.PAAJARVI,STL,2013-2014,active,F,1.2,13,190.24390243800002
 MAGNUS.PAAJARVI,STL,2015-2016,active,F,0.7,7,59.756097561
 MAGNUS.PAAJARVI,STL,2017-2018,active,F,0.8,3,29.268292683
 MALCOLM.SUBBAN,VGK,2017-2018,active,G,0.65,27,214.02439024400002
 MANNY.LEGACE,CAR,2009-2010,active,G,0.5,4,24.390243902
 MANNY.MALHOTRA,SJS,2009-2010,active,F,0.7,11,93.902439024
 MANNY.MALHOTRA,VAN,2010-2011,active,F,2.5,10,304.87804878
 MANNY.MALHOTRA,VAN,2012-2013,active,F,2.5,36,1097.56097561
 MARC-ANDRE.BERGERON,MTL,2009-2010,active,D,0.75,15,137.195121951
 MARC-ANDRE.BERGERON,TBL,2010-2011,active,D,1,2,24.390243902
 MARC-ANDRE.BERGERON,TBL,2011-2012,active,D,1,39,475.609756098
 MARC-ANDRE.BOURDON,PHI,2012-2013,active,D,0.613,48,358.829268293
 MARC-ANDRE.BOURDON,PHI,2013-2014,active,D,0.6125,49,366.006097561
 MARC-ANDRE.CLICHE,COL,2014-2015,active,F,0.7,5,42.682926829
 MARC-ANDRE.FLEURY,PIT,2009-2010,active,G,5,3,182.926829268
 MARC-ANDRE.FLEURY,PIT,2012-2013,active,G,5,1,60.975609756
 MARC-ANDRE.FLEURY,PIT,2015-2016,active,G,5.75,14,981.707317074
 MARC-ANDRE.FLEURY,VGK,2017-2018,active,G,5.75,26,1823.170731708
 MARC-EDOUARD.VLASIC,SJS,2009-2010,active,D,3.1,18,680.487804878
 MARC-EDOUARD.VLASIC,SJS,2010-2011,active,D,3.1,1,37.804878049
 MARC-EDOUARD.VLASIC,SJS,2014-2015,active,D,4.25,12,621.9512195130001
 MARC-EDOUARD.VLASIC,SJS,2015-2016,active,D,4.25,15,777.43902439
 MARC-EDOUARD.VLASIC,SJS,2016-2017,active,D,4.25,7,362.80487805
 MARC-EDOUARD.VLASIC,SJS,2017-2018,active,D,4.25,1,51.829268293
 MARC.METHOT,CBJ,2009-2010,active,D,1.013,17,210.012195122
 MARC.METHOT,CBJ,2010-2011,active,D,1.013,7,86.475609757
 MARC.METHOT,CBJ,2011-2012,active,D,3,36,1317.0731707310001
 MARC.METHOT,DAL,2017-2018,active,D,4.9,46,2748.780487805
 MARC.METHOT,OTT,2012-2013,active,D,3,1,36.585365854
 MARC.METHOT,OTT,2013-2014,active,D,3,7,256.097560976
 MARC.METHOT,OTT,2014-2015,active,D,3,36,1317.073170732
 MARC.METHOT,OTT,2015-2016,active,D,4.9,13,776.829268293
 MARC.METHOT,OTT,2016-2017,active,D,4.9,14,836.585365854
 MARC.POULIOT,EDM,2009-2010,active,F,0.825,44,442.682926829
 MARC.SAVARD,BOS,2009-2010,active,F,5,41,2500
 MARC.SAVARD,BOS,2010-2011,active,F,4.007,57,2785.353658536
 MARC.STAAL,NYR,2010-2011,active,D,3.975,5,242.37804878
 MARC.STAAL,NYR,2011-2012,active,D,3.975,36,1745.12195122
 MARC.STAAL,NYR,2012-2013,active,D,3.975,27,1308.841463415
 MARC.STAAL,NYR,2013-2014,active,D,3.975,10,484.756097561
 MARC.STAAL,NYR,2014-2015,active,D,3.975,2,96.951219512
 MARC.STAAL,NYR,2015-2016,active,D,5.7,4,278.048780488
 MARC.STAAL,NYR,2016-2017,active,D,5.7,9,625.609756098
 MARC.STAAL,NYR,2017-2018,active,D,5.7,10,695.1219512199999
 MARCEL.GOC,FLA,2011-2012,active,F,1.7,25,518.292682927
 MARCEL.GOC,FLA,2012-2013,active,F,1.7,6,124.390243902
 MARCEL.GOC,NSH,2009-2010,active,F,0.55,7,46.951219513
 MARCEL.GOC,NSH,2010-2011,active,F,0.775,31,292.987804878
 MARCEL.GOC,PIT,2013-2014,active,F,1.7,9,186.585365854
 MARCEL.GOC,PIT,2014-2015,active,F,1.2,3,43.902439023999996
 MARCO.SCANDELLA,MIN,2010-2011,active,D,0.846,25,257.926829268
 MARCO.SCANDELLA,MIN,2011-2012,active,D,0.846,5,51.585365854
 MARCO.SCANDELLA,MIN,2013-2014,active,D,1.025,3,37.5
 MARCO.SCANDELLA,MIN,2014-2015,active,D,1.025,16,200
 MARCO.SCANDELLA,MIN,2015-2016,active,D,4,7,341.463414634
 MARCO.SCANDELLA,MIN,2016-2017,active,D,4,11,536.585365854
 MARCO.STURM,BOS,2009-2010,active,F,3.5,6,256.097560976
 MARCO.STURM,BOS,2010-2011,active,F,3.5,27,1152.43902439
 MARCO.STURM,FLA,2011-2012,active,F,2.25,27,740.853658536
 MARCO.STURM,LAK,2010-2011,active,F,3.5,18,768.292682926
 MARCUS.FOLIGNO,BUF,2013-2014,active,F,0.9,7,76.829268292
 MARCUS.FOLIGNO,BUF,2014-2015,active,F,1.875,24,548.780487805
 MARCUS.FOLIGNO,BUF,2015-2016,active,F,1.875,5,114.329268294
 MARCUS.FOLIGNO,BUF,2016-2017,active,F,2.25,2,54.87804878
 MARCUS.FOLIGNO,MIN,2017-2018,active,F,2.875,1,35.06097561
 MARCUS.JOHANSSON,NJD,2017-2018,active,F,4.583333,53,2962.398158537
 MARCUS.JOHANSSON,WSH,2010-2011,active,F,0.9,10,109.756097561
 MARCUS.JOHANSSON,WSH,2011-2012,active,F,0.9,1,10.975609756
 MARCUS.JOHANSSON,WSH,2012-2013,active,F,0.9,12,131.707317073
 MARCUS.JOHANSSON,WSH,2013-2014,active,F,2,1,24.390243902
 MARCUS.JOHANSSON,WSH,2015-2016,active,F,3.75,6,274.390243902
 MARCUS.KRUGER,CAR,2017-2018,active,F,3.083333,5,188.008109756
 MARCUS.KRUGER,CHI,2011-2012,active,F,0.9,10,109.75609756099999
 MARCUS.KRUGER,CHI,2014-2015,active,F,1.325,1,16.158536585
 MARCUS.KRUGER,CHI,2015-2016,active,F,1.5,41,750
 MARCUS.KRUGER,CHI,2016-2017,active,F,3.083333,11,413.617841463
 MAREK.HRIVIK,CGY,2017-2018,active,F,0.65,24,190.243902439
 MAREK.MAZANEC,NSH,2013-2014,active,G,0.61,1,7.43902439
 MAREK.SVATOS,COL,2009-2010,active,F,2.05,18,450
 MAREK.SVATOS,NSH,2010-2011,active,F,0.8,13,126.829268293
 MAREK.SVATOS,OTT,2010-2011,active,F,0.8,3,29.268292683
 MAREK.ZIDLICKY,MIN,2009-2010,active,D,3.35,3,122.56097561
 MAREK.ZIDLICKY,MIN,2010-2011,active,D,4,36,1756.097560976
 MAREK.ZIDLICKY,MIN,2011-2012,active,D,4,13,634.146341463
 MAREK.ZIDLICKY,NJD,2013-2014,active,D,4,1,48.780487805
 MAREK.ZIDLICKY,NYI,2015-2016,active,D,2.83999,13,450.242317073
 MARIAN.GABORIK,CBJ,2013-2014,active,F,7.5,40,3658.536585365
 MARIAN.GABORIK,LAK,2014-2015,active,F,4.875,13,772.865853659
 MARIAN.GABORIK,LAK,2015-2016,active,F,4.875,28,1664.634146341
 MARIAN.GABORIK,LAK,2016-2017,active,F,4.875,21,1248.475609756
 MARIAN.GABORIK,LAK,2017-2018,active,F,4.875,23,1367.37804878
 MARIAN.GABORIK,NYR,2009-2010,active,F,7.5,6,548.780487804
 MARIAN.GABORIK,NYR,2010-2011,active,F,7.5,20,1829.268292683
 MARIAN.GABORIK,OTT,2017-2018,active,F,4.875,11,653.9634146340001
 MARIAN.HOSSA,CHI,2009-2010,active,F,5.275,25,1608.231707318
 MARIAN.HOSSA,CHI,2010-2011,active,F,5.275,17,1093.597560976
 MARIAN.HOSSA,CHI,2011-2012,active,F,5.275,1,64.329268293
 MARIAN.HOSSA,CHI,2012-2013,active,F,5.275,7,450.30487804899997
 MARIAN.HOSSA,CHI,2013-2014,active,F,5.275,8,514.634146341
 MARIAN.HOSSA,CHI,2015-2016,active,F,5.275,18,1157.926829268
 MARIAN.HOSSA,CHI,2016-2017,active,F,5.275,8,514.634146341
 MARK.ARCOBELLO,EDM,2013-2014,active,F,0.6,6,43.902439024
 MARK.BARBERIO,COL,2017-2018,active,D,0.75,33,301.829268293
 MARK.BARBERIO,MTL,2015-2016,active,D,0.6,11,80.487804878
 MARK.BARBERIO,TBL,2013-2014,active,D,0.605,2,14.756097561
 MARK.BOROWIECKI,OTT,2013-2014,active,D,0.575,1,7.012195122
 MARK.BOROWIECKI,OTT,2014-2015,active,D,0.575,16,112.195121951
 MARK.BOROWIECKI,OTT,2015-2016,active,D,1.1,19,254.87804878100002
 MARK.BOROWIECKI,OTT,2016-2017,active,D,1.1,10,134.146341463
 MARK.BOROWIECKI,OTT,2017-2018,active,D,1.1,28,375.609756098
 MARK.EATON,NYI,2010-2011,active,D,2.5,48,1463.414634146
 MARK.EATON,NYI,2011-2012,active,D,2.5,14,426.82926829300004
 MARK.EATON,PIT,2009-2010,active,D,2,3,73.170731707
 MARK.FAYNE,EDM,2014-2015,active,D,3.625,8,353.658536585
 MARK.FAYNE,EDM,2016-2017,active,D,3.625,28,1237.8048780489999
 MARK.FAYNE,NJD,2010-2011,active,D,0.543,1,6.62195122
 MARK.FAYNE,NJD,2012-2013,active,D,1.3,6,95.121951219
 MARK.FISTRIC,ANA,2013-2014,active,D,0.9,20,219.512195121
 MARK.FISTRIC,ANA,2014-2015,active,D,1.266667,15,231.707378049
 MARK.FISTRIC,DAL,2009-2010,active,D,1,11,134.146341463
 MARK.FISTRIC,DAL,2010-2011,active,D,1,10,121.951219512
 MARK.FISTRIC,DAL,2011-2012,active,D,1,5,60.975609756
 MARK.FISTRIC,EDM,2012-2013,active,D,1.475,10,179.87804877999997
 MARK.FRASER,EDM,2013-2014,active,D,1.275,1,15.548780488
 MARK.FRASER,NJD,2009-2010,active,D,0.5,8,48.780487805
 MARK.FRASER,NJD,2010-2011,active,D,0.5,33,201.219512195
 MARK.FRASER,TOR,2013-2014,active,D,1.275,15,233.231707317
 MARK.GIORDANO,CGY,2011-2012,active,D,4.02,21,1029.512195122
 MARK.GIORDANO,CGY,2013-2014,active,D,4.02,18,882.43902439
 MARK.GIORDANO,CGY,2014-2015,active,D,4.02,21,1029.512195122
 MARK.LETESTU,CBJ,2011-2012,active,F,0.625,17,129.573170732
 MARK.LETESTU,CBJ,2014-2015,active,F,1.25,28,426.829268293
 MARK.LETESTU,PIT,2010-2011,active,F,0.5,18,109.75609756099999
 MARK.OLVER,COL,2010-2011,active,F,0.85,1,10.365853659
 MARK.POPOVIC,WPG/ATL,2009-2010,active,D,0.6,32,234.14634146400002
 MARK.PYSYK,BUF,2013-2014,active,D,0.87,2,21.219512195
 MARK.PYSYK,BUF,2015-2016,active,D,1.125,22,301.829268293
 MARK.SCHEIFELE,WPG/ATL,2013-2014,active,F,1.563333,19,362.235695122
 MARK.SCHEIFELE,WPG/ATL,2015-2016,active,F,1.713333,11,229.837353658
 MARK.SCHEIFELE,WPG/ATL,2016-2017,active,F,6.125,3,224.085365854
 MARK.SCHEIFELE,WPG/ATL,2017-2018,active,F,6.125,21,1568.597560976
 MARK.STONE,OTT,2013-2014,active,F,0.873333,8,85.203219512
 MARK.STONE,OTT,2014-2015,active,F,0.873333,1,10.650402439
 MARK.STONE,OTT,2015-2016,active,F,3.5,5,213.414634146
 MARK.STONE,OTT,2016-2017,active,F,3.5,10,426.829268293
 MARK.STONE,OTT,2017-2018,active,F,3.5,24,1024.3902439019998
 MARK.STREIT,NYI,2010-2011,active,D,4.1,82,4100
 MARK.STREIT,PHI,2014-2015,active,D,5.25,1,64.024390244
 MARK.STREIT,PHI,2015-2016,active,D,5.25,19,1216.463414634
 MARK.STREIT,PHI,2016-2017,active,D,5.25,13,832.317073171
 MARK.STUART,BOS,2009-2010,active,D,1.3,26,412.195121951
 MARK.STUART,BOS,2010-2011,active,D,1.675,18,367.682926829
 MARK.STUART,WPG/ATL,2011-2012,active,D,1.7,2,41.463414634
 MARK.STUART,WPG/ATL,2012-2013,active,D,1.7,6,124.390243902
 MARK.STUART,WPG/ATL,2013-2014,active,D,1.7,13,269.512195122
 MARK.STUART,WPG/ATL,2014-2015,active,D,2.625,11,352.134146342
 MARK.STUART,WPG/ATL,2015-2016,active,D,2.625,18,576.219512195
 MARK.STUART,WPG/ATL,2016-2017,active,D,2.625,11,352.134146341
 MARKO.DANO,CBJ,2014-2015,active,F,0.925,4,45.12195122
 MARKO.DANO,WPG/ATL,2015-2016,active,F,0.925,1,11.280487805
 MARKO.DANO,WPG/ATL,2016-2017,active,F,0.925,28,315.853658537
 MARKUS.GRANLUND,CGY,2013-2014,active,F,0.925,17,191.768292683
 MARKUS.GRANLUND,CGY,2014-2015,active,F,0.925,1,11.280487805
 MARKUS.GRANLUND,VAN,2015-2016,active,F,0.9,7,76.829268293
 MARKUS.GRANLUND,VAN,2016-2017,active,F,0.9,13,142.682926829
 MARKUS.GRANLUND,VAN,2017-2018,active,F,0.9,29,318.292682927
 MARKUS.HANNIKAINEN,CBJ,2015-2016,active,F,0.95,20,231.707317073
 MARKUS.NUTIVAARA,CBJ,2016-2017,active,D,0.95,8,92.682926829
 MARKUS.NUTIVAARA,CBJ,2017-2018,active,D,0.925,16,180.487804879
 MARTIN.BIRON,NYR,2010-2011,active,G,0.875,18,192.073170732
 MARTIN.BIRON,NYR,2011-2012,active,G,0.875,1,10.670731707
 MARTIN.BRODEUR,NJD,2010-2011,active,G,5.2,14,887.804878049
 MARTIN.BRODEUR,NJD,2011-2012,active,G,5.2,7,443.90243902400005
 MARTIN.BRODEUR,NJD,2012-2013,active,G,4.5,10,548.780487805
 MARTIN.ERAT,ARI/PHX,2013-2014,active,F,4.5,3,164.634146341
 MARTIN.ERAT,ARI/PHX,2014-2015,active,F,4.5,1,54.87804878
 MARTIN.ERAT,NSH,2009-2010,active,F,4.5,8,439.02439024299997
 MARTIN.ERAT,NSH,2010-2011,active,F,4.5,16,878.048780487
 MARTIN.ERAT,NSH,2011-2012,active,F,4.5,10,548.780487805
 MARTIN.ERAT,NSH,2012-2013,active,F,4.5,1,54.87804878
 MARTIN.ERAT,WSH,2012-2013,active,F,4.5,3,164.634146341
 MARTIN.ERAT,WSH,2013-2014,active,F,4.5,1,54.87804878
 MARTIN.FRK,DET,2017-2018,active,F,0.65,8,63.414634146
 MARTIN.HANZAL,ARI/PHX,2009-2010,active,F,0.98,1,11.951219512
 MARTIN.HANZAL,ARI/PHX,2010-2011,active,F,1.8,21,460.975609756
 MARTIN.HANZAL,ARI/PHX,2011-2012,active,F,1.8,18,395.12195121900004
 MARTIN.HANZAL,ARI/PHX,2012-2013,active,F,3.1,9,340.24390244
 MARTIN.HANZAL,ARI/PHX,2013-2014,active,F,3.1,15,567.073170732
 MARTIN.HANZAL,ARI/PHX,2014-2015,active,F,3.1,45,1701.219512195
 MARTIN.HANZAL,ARI/PHX,2015-2016,active,F,3.1,18,680.487804878
 MARTIN.HANZAL,ARI/PHX,2016-2017,active,F,3.1,7,264.634146342
 MARTIN.HANZAL,DAL,2017-2018,active,F,4.75,44,2548.780487804
 MARTIN.HANZAL,MIN,2016-2017,active,F,1.55,3,56.707317073
 MARTIN.HAVLAT,MIN,2009-2010,active,F,5,9,548.780487804
 MARTIN.HAVLAT,MIN,2010-2011,active,F,5,4,243.902439024
 MARTIN.HAVLAT,NJD,2014-2015,active,F,1.5,18,329.268292682
 MARTIN.HAVLAT,SJS,2011-2012,active,F,5,43,2621.951219512
 MARTIN.HAVLAT,SJS,2012-2013,active,F,5,7,426.829268293
 MARTIN.HAVLAT,SJS,2013-2014,active,F,5,24,1463.414634146
 MARTIN.JONES,LAK,2014-2015,active,G,0.55,3,20.12195122
 MARTIN.JONES,SJS,2017-2018,active,G,3,5,182.926829269
 MARTIN.MARINCIN,TOR,2015-2016,active,D,0.7,1,8.536585366
 MARTIN.MARINCIN,TOR,2016-2017,active,D,1.25,21,320.121951219
 MARTIN.ST. LOUIS,NYR,2014-2015,active,F,5.625,8,548.780487805
 MARTIN.ST. LOUIS,TBL,2011-2012,active,F,5.625,5,342.987804878
 MARTY.REASONER,NYI,2011-2012,active,F,1.35,17,279.87804878
 MARTY.TURCO,DAL,2009-2010,active,G,5.7,3,208.536585366
 MASON.RAYMOND,CGY,2014-2015,active,F,3.15,18,691.463414634
 MASON.RAYMOND,VAN,2010-2011,active,F,2.55,12,373.170731708
 MASON.RAYMOND,VAN,2011-2012,active,F,2.55,25,777.43902439
 MASON.RAYMOND,VAN,2012-2013,active,F,2.275,2,55.487804878
 MATHIEU.DARCHE,MTL,2010-2011,active,F,0.5,17,103.65853658500001
 MATHIEU.DARCHE,MTL,2011-2012,active,F,0.7,21,179.268292683
 MATHIEU.GARON,TBL,2011-2012,active,G,1.3,16,253.658536585
 MATHIEU.GARON,TBL,2012-2013,active,G,1.3,3,47.56097561
 MATHIEU.PERREAULT,ANA,2013-2014,active,F,1.05,11,140.853658537
 MATHIEU.PERREAULT,WSH,2009-2010,active,F,0.717,1,8.743902439
 MATHIEU.PERREAULT,WSH,2010-2011,active,F,0.717,1,8.743902439
 MATHIEU.PERREAULT,WSH,2011-2012,active,F,0.525,4,25.609756098
 MATHIEU.PERREAULT,WPG/ATL,2014-2015,active,F,3,20,731.707317074
 MATHIEU.PERREAULT,WPG/ATL,2015-2016,active,F,3,11,402.439024391
 MATHIEU.PERREAULT,WPG/ATL,2016-2017,active,F,3,17,621.9512195120001
 MATHIEU.PERREAULT,WPG/ATL,2017-2018,active,F,4.125,12,603.658536585
 MATHIEU.SCHNEIDER,VAN,2009-2010,active,D,2.75,10,335.365853659
 MATS.ZUCCARELLO,NYR,2011-2012,active,F,1.75,8,170.731707317
 MATS.ZUCCARELLO,NYR,2013-2014,active,F,1.15,4,56.097560976
 MATS.ZUCCARELLO,NYR,2014-2015,active,F,3.5,4,170.731707317
 MATS.ZUCCARELLO,NYR,2015-2016,active,F,4.5,1,54.87804878
 MATS.ZUCCARELLO,NYR,2016-2017,active,F,4.5,2,109.756097561
 MATS.ZUCCARELLO,NYR,2017-2018,active,F,4.5,2,109.75609756
 MATT.BARTKOWSKI,VAN,2015-2016,active,D,1.75,1,21.341463415
 MATT.BELESKEY,ANA,2010-2011,active,F,0.667,6,48.804878049
 MATT.BELESKEY,ANA,2011-2012,active,F,0.738,6,54
 MATT.BELESKEY,ANA,2012-2013,active,F,0.738,1,9
 MATT.BELESKEY,ANA,2013-2014,active,F,1.35,21,345.73170731700003
 MATT.BELESKEY,ANA,2014-2015,active,F,1.35,14,230.48780487800002
 MATT.BELESKEY,BOS,2015-2016,active,F,3.8,2,92.682926829
 MATT.BELESKEY,BOS,2016-2017,active,F,3.8,23,1065.853658537
 MATT.BENNING,EDM,2016-2017,active,D,0.925,2,22.56097561
 MATT.BENNING,EDM,2017-2018,active,D,1.075,5,65.548780488
 MATT.BRADLEY,FLA,2011-2012,active,F,0.95,36,417.073170732
 MATT.BRADLEY,WSH,2009-2010,active,F,1,2,24.390243902
 MATT.BRADLEY,WSH,2010-2011,active,F,1,19,231.707317073
 MATT.CALVERT,CBJ,2012-2013,active,F,0.892,6,65.268292682
 MATT.CALVERT,CBJ,2013-2014,active,F,0.9875,26,313.10975609800005
 MATT.CALVERT,CBJ,2014-2015,active,F,0.9875,25,301.06707317
 MATT.CALVERT,CBJ,2015-2016,active,F,2.2,9,241.463414634
 MATT.CALVERT,CBJ,2016-2017,active,F,2.2,15,402.43902439
 MATT.CALVERT,CBJ,2017-2018,active,F,2.2,13,348.780487805
 MATT.CARKNER,NYI,2012-2013,active,D,1.5,20,365.853658537
 MATT.CARKNER,NYI,2014-2015,active,D,1.5,56,1024.390243902
 MATT.CARKNER,OTT,2010-2011,active,D,0.7,23,196.341463415
 MATT.CARKNER,OTT,2011-2012,active,D,0.7,27,230.487804878
 MATT.CARLE,PHI,2009-2010,active,D,3.438,2,83.853658537
 MATT.CARLE,TBL,2014-2015,active,D,5.5,23,1542.682926829
 MATT.CARLE,TBL,2015-2016,active,D,5.5,3,201.219512195
 MATT.COOKE,MIN,2014-2015,active,F,2.5,52,1585.365853658
 MATT.COOKE,PIT,2009-2010,active,F,1.2,1,14.634146341
 MATT.CULLEN,FLA,2011-2012,active,F,0.6,4,29.268292683
 MATT.CULLEN,MIN,2010-2011,active,F,3.5,4,170.731707317
 MATT.CULLEN,MIN,2011-2012,active,F,3.5,9,384.146341463
 MATT.CULLEN,MIN,2012-2013,active,F,3.5,6,256.097560976
 MATT.CULLEN,NSH,2013-2014,active,F,3.5,5,213.414634146
 MATT.CULLEN,NSH,2014-2015,active,F,3.5,20,853.658536585
 MATT.CULLEN,PIT,2016-2017,active,F,1,9,109.756097561
 MATT.D'AGOSTINI,BUF,2013-2014,active,F,0.55,6,40.243902439
 MATT.D'AGOSTINI,MTL,2009-2010,active,F,0.5,13,79.268292683
 MATT.D'AGOSTINI,PIT,2013-2014,active,F,0.55,10,67.073170732
 MATT.D'AGOSTINI,STL,2011-2012,active,F,1.65,25,503.048780488
 MATT.DUCHENE,COL,2009-2010,active,F,3.4,1,41.463414634
 MATT.DUCHENE,COL,2010-2011,active,F,3.2,2,78.048780488
 MATT.DUCHENE,COL,2011-2012,active,F,3.2,24,936.585365854
 MATT.DUCHENE,COL,2012-2013,active,F,3.5,1,42.682926829
 MATT.DUCHENE,COL,2013-2014,active,F,3.5,7,298.780487805
 MATT.DUCHENE,COL,2015-2016,active,F,6,6,439.024390244
 MATT.DUCHENE,COL,2016-2017,active,F,6,5,365.853658536
 MATT.DUMBA,MIN,2016-2017,active,D,2.55,6,186.58536585299998
 MATT.ELLIS,BUF,2011-2012,active,F,0.525,12,76.829268293
 MATT.FRASER,EDM,2014-2015,active,F,0.625,3,22.865853659
 MATT.FRATTIN,LAK,2013-2014,active,F,0.4375,4,21.341463415
 MATT.FRATTIN,TOR,2011-2012,active,F,1.3,2,31.707317073
 MATT.FRATTIN,TOR,2012-2013,active,F,0.925,12,135.365853659
 MATT.GILROY,FLA,2013-2014,active,D,0.7,5,42.682926829
 MATT.GILROY,NYR,2012-2013,active,D,0.65,5,39.634146341
 MATT.GILROY,TBL,2011-2012,active,D,1,6,73.170731707
 MATT.GREENE,LAK,2009-2010,active,D,2.95,6,215.85365853599998
 MATT.GREENE,LAK,2010-2011,active,D,2.95,11,395.731707317
 MATT.GREENE,LAK,2012-2013,active,D,2.95,43,1546.951219512
 MATT.GREENE,LAK,2013-2014,active,D,2.95,24,863.414634147
 MATT.GREENE,LAK,2015-2016,active,D,2.5,79,2408.536585366
 MATT.GREENE,LAK,2016-2017,active,D,2.5,36,1097.56097561
 MATT.GRZELCYK,BOS,2017-2018,active,D,0.925,2,22.56097561
 MATT.HACKETT,BUF,2013-2014,active,G,0.715,1,8.719512195
 MATT.HACKETT,BUF,2014-2015,active,G,0.75075,5,45.777439024
 MATT.HALISCHUK,WPG/ATL,2013-2014,active,F,0.65,28,221.951219512
 MATT.HALISCHUK,WPG/ATL,2014-2015,active,F,0.725,18,159.146341463
 MATT.HENDRICKS,COL,2009-2010,active,F,0.5,23,140.243902439
 MATT.HENDRICKS,EDM,2014-2015,active,F,1.85,10,225.609756098
 MATT.HENDRICKS,EDM,2015-2016,active,F,1.85,11,248.17073170700002
 MATT.HENDRICKS,EDM,2016-2017,active,F,1.85,18,406.097560976
 MATT.HENDRICKS,NSH,2013-2014,active,F,1.85,3,67.682926829
 MATT.HENDRICKS,WSH,2010-2011,active,F,0.575,2,14.024390244
 MATT.HENDRICKS,WSH,2011-2012,active,F,0.825,4,40.243902439
 MATT.HENDRICKS,WPG/ATL,2017-2018,active,F,0.7,22,187.804878049
 MATT.HUNWICK,COL,2010-2011,active,D,1.45,3,53.048780488
 MATT.HUNWICK,COL,2012-2013,active,D,1.6,1,19.512195122
 MATT.HUNWICK,NYR,2014-2015,active,D,0.6,1,7.317073171
 MATT.HUNWICK,PIT,2017-2018,active,D,2.25,18,493.902439024
 MATT.HUNWICK,TOR,2015-2016,active,D,1.2,22,321.951219512
 MATT.HUNWICK,TOR,2016-2017,active,D,1.2,7,102.43902439
 MATT.IRWIN,SJS,2013-2014,active,D,1,2,24.390243902
 MATT.IRWIN,SJS,2014-2015,active,D,1,3,36.585365854
 MATT.KASSIAN,MIN,2011-2012,active,F,0.513,11,68.817073171
 MATT.MARTIN,NYI,2011-2012,active,F,0.853,2,20.804878049
 MATT.MARTIN,NYI,2013-2014,active,F,1,3,36.585365854
 MATT.MARTIN,NYI,2014-2015,active,F,1,3,36.585365854
 MATT.MARTIN,NYI,2015-2016,active,F,1,2,24.390243902
 MATT.MARTIN,TOR,2017-2018,active,F,2.5,1,30.487804878
 MATT.MOULSON,BUF,2013-2014,active,F,3.133333,4,152.845512195
 MATT.MOULSON,BUF,2014-2015,active,F,5,5,304.87804878
 MATT.MOULSON,NYI,2012-2013,active,F,3.133,1,38.207317073
 MATT.MURRAY,PIT,2016-2017,active,G,0.885833,8,86.422731707
 MATT.MURRAY,PIT,2017-2018,active,G,3.75,16,731.707317073
 MATT.NIETO,COL,2016-2017,active,F,0.735,1,8.963414634
 MATT.NIETO,COL,2017-2018,active,F,1,3,36.585365853
 MATT.NIETO,SJS,2013-2014,active,F,0.925,3,33.841463415
 MATT.NIETO,SJS,2014-2015,active,F,0.925,9,101.524390244
 MATT.NIETO,SJS,2015-2016,active,F,0.891667,15,163.109817074
 MATT.NISKANEN,DAL,2009-2010,active,D,0.85,1,10.365853659
 MATT.NISKANEN,DAL,2010-2011,active,D,1.5,9,164.63414634100002
 MATT.NISKANEN,PIT,2010-2011,active,D,1.5,2,36.585365854
 MATT.NISKANEN,PIT,2011-2012,active,D,1.5,7,128.048780488
 MATT.NISKANEN,PIT,2012-2013,active,D,2.3,8,224.390243902
 MATT.NISKANEN,WSH,2016-2017,active,D,5.75,3,210.365853659
 MATT.NISKANEN,WSH,2017-2018,active,D,5.75,14,981.707317074
